Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Industry (NAICS)	PHVS_Industry_NAICS_2007	2.16.840.1.114222.4.11.1100	1	The North American Industry Classification System (NAICS) consists of a set of six digit codes that classify and categorize industries.  It also organizes the categories on a production/process-oriented basis.  This new, uniform, industry-wide classification system has been designed as the index for statistical reporting of all economic activities of the U.S., Canada, and Mexico.	Published	10/22/2008	Initial Load VADS 3.0

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
71399	All Other Amusement and Recreation Industries	All Other Amusement and Recreation Industries [71399]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
713990	All Other Amusement and Recreation Industries	All Other Amusement and Recreation Industries [713990]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
11299	All Other Animal Production	All Other Animal Production [11299]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
112990	All Other Animal Production	All Other Animal Production [112990]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
811198	All Other Automotive Repair and Maintenance	All Other Automotive Repair and Maintenance [811198]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
325188	All Other Basic Inorganic Chemical Manufacturing	All Other Basic Inorganic Chemical Manufacturing [325188]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
325199	All Other Basic Organic Chemical Manufacturing	All Other Basic Organic Chemical Manufacturing [325199]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
561499	All Other Business Support Services	All Other Business Support Services [561499]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
32599	All Other Chemical Product and Preparation Manufacturing	All Other Chemical Product and Preparation Manufacturing [32599]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
532299	All Other Consumer Goods Rental	All Other Consumer Goods Rental [532299]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
322299	All Other Converted Paper Product Manufacturing	All Other Converted Paper Product Manufacturing [322299]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
11199	All Other Crop Farming	All Other Crop Farming [11199]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
315299	All Other Cut and Sew Apparel Manufacturing	All Other Cut and Sew Apparel Manufacturing [315299]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
33599	All Other Electrical Equipment and Component Manufacturing	All Other Electrical Equipment and Component Manufacturing [33599]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
33299	All Other Fabricated Metal Product Manufacturing	All Other Fabricated Metal Product Manufacturing [33299]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
52399	All Other Financial Investment Activities	All Other Financial Investment Activities [52399]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
31199	All Other Food Manufacturing	All Other Food Manufacturing [31199]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
45299	All Other General Merchandise Stores	All Other General Merchandise Stores [45299]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
452990	All Other General Merchandise Stores	All Other General Merchandise Stores [452990]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
33399	All Other General Purpose Machinery Manufacturing	All Other General Purpose Machinery Manufacturing [33399]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
111199	All Other Grain Farming	All Other Grain Farming [111199]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
